000063.SZ,2016-06,17886301
000063.SZ,2016-07,17887982
000063.SZ,2016-08,17889748
000063.SZ,2016-09,17891660
000063.SZ,2016-10,17893325
000063.SZ,2016-11,17894663
000063.SZ,2016-12,17896481
000063.SZ,2017-01,17898312
000063.SZ,2017-02,17899810
000063.SZ,2017-03,17901295
000063.SZ,2017-04,17902716
000063.SZ,2017-05,17903961
000063.SZ,2017-06,17905612
000063.SZ,2017-07,17907432
000063.SZ,2017-08,17909190
000063.SZ,2017-09,17911107
000063.SZ,2017-10,17912860
000063.SZ,2017-11,17914280
000063.SZ,2017-12,17916134
000063.SZ,2018-01,17917900
000063.SZ,2018-02,17919754
000063.SZ,2018-03,17921009
000063.SZ,2018-04,17922849
000063.SZ,2018-06,17923591
000063.SZ,2018-07,17924588
000063.SZ,2018-08,17926464
000063.SZ,2018-09,17928434
000063.SZ,2018-10,17930078
000063.SZ,2018-11,17931630
000063.SZ,2018-12,17933533
000063.SZ,2019-01,17935246
000063.SZ,2019-02,17937135
000063.SZ,2019-03,17938419
000063.SZ,2019-04,17940229
000063.SZ,2019-05,17942019
000063.SZ,2019-06,17943742
000063.SZ,2019-07,17945381
000063.SZ,2019-08,17947349
000063.SZ,2019-09,17949245
000063.SZ,2019-10,17950967
000063.SZ,2019-11,17952498
000063.SZ,2019-12,17954297
000063.SZ,2020-01,17956181
000063.SZ,2020-02,17957553
000063.SZ,2020-03,17959279
000063.SZ,2020-04,17961175
000063.SZ,2020-05,17962963
000063.SZ,2020-06,17964497
000063.SZ,2020-07,17966217
000063.SZ,2020-08,17968198
000063.SZ,2020-09,17969997
000063.SZ,2020-10,17971865
000063.SZ,2020-11,17973220
000063.SZ,2020-12,17975019
000063.SZ,2021-01,17976985
000063.SZ,2021-02,17978703
000063.SZ,2021-03,17979991
000063.SZ,2021-04,17981874
000063.SZ,2021-05,17983671
000063.SZ,2021-06,17985213
000063.SZ,2021-07,17987013
000063.SZ,2021-08,17988909
000063.SZ,2021-09,17990790
000063.SZ,2021-10,17992491
000063.SZ,2021-11,17993856
000063.SZ,2021-12,17995737
000065.SZ,2000-07,17997616
000065.SZ,2000-08,17998085
000065.SZ,2000-09,17999883
000065.SZ,2000-10,18001515
000065.SZ,2000-11,18002842
000065.SZ,2000-12,18004572
000065.SZ,2001-01,18006224
000065.SZ,2001-02,18007325
000065.SZ,2001-03,18008729
000065.SZ,2001-04,18010412
000065.SZ,2001-05,18012074
000065.SZ,2001-06,18013495
000065.SZ,2001-07,18015150
000065.SZ,2001-08,18016897
000065.SZ,2001-09,18018691
000065.SZ,2001-10,18020227
000065.SZ,2001-11,18021646
000065.SZ,2001-12,18023355
000065.SZ,2002-01,18025021
000065.SZ,2002-02,18026600
000065.SZ,2002-03,18027386
000065.SZ,2002-04,18028991
000065.SZ,2002-05,18030558
000065.SZ,2002-06,18031974
000065.SZ,2002-07,18033563
000065.SZ,2002-08,18035375
000065.SZ,2002-09,18037141
000065.SZ,2002-10,18038666
000065.SZ,2002-11,18040057
000065.SZ,2002-12,18041652
000065.SZ,2003-01,18043306
000065.SZ,2003-02,18044812
000065.SZ,2003-03,18045930
000065.SZ,2003-04,18047501
000065.SZ,2003-05,18049113
000065.SZ,2003-06,18050226
000065.SZ,2003-07,18051789
000065.SZ,2003-08,18053479
000065.SZ,2003-09,18055021
000065.SZ,2003-10,18056649
000065.SZ,2003-11,18057984
000065.SZ,2003-12,18059467
000065.SZ,2004-01,18061191
000065.SZ,2004-02,18062170
000065.SZ,2004-03,18063689
000065.SZ,2004-04,18065418
000065.SZ,2004-05,18067051
000065.SZ,2004-06,18068238
000065.SZ,2004-07,18069878
000065.SZ,2004-08,18071434
000065.SZ,2004-09,18073051
000065.SZ,2004-10,18074693
000065.SZ,2004-11,18075893
000065.SZ,2004-12,18077530
000065.SZ,2005-01,18079220
000065.SZ,2005-02,18080675
000065.SZ,2005-03,18081627
000065.SZ,2005-04,18083322
000065.SZ,2005-05,18084880
000065.SZ,2005-06,18086063
000065.SZ,2005-07,18087704
000065.SZ,2005-08,18089268
000065.SZ,2005-09,18090987
000065.SZ,2005-10,18092190
000065.SZ,2005-11,18092795
000065.SZ,2005-12,18093872
000065.SZ,2006-01,18095517
000065.SZ,2006-02,18096731
000065.SZ,2006-03,18098023
000065.SZ,2006-04,18099743
000065.SZ,2006-05,18101190
000065.SZ,2006-06,18102561
000065.SZ,2006-07,18104232
000065.SZ,2006-08,18105836
000065.SZ,2006-09,18107563
000065.SZ,2006-10,18109155
000065.SZ,2006-11,18110373
000065.SZ,2006-12,18112017
000065.SZ,2007-01,18113609
000065.SZ,2007-02,18115140
000065.SZ,2007-03,18116201
000065.SZ,2007-04,18117894
000065.SZ,2007-05,18118373
000065.SZ,2007-06,18119111
000065.SZ,2007-07,18120819
000065.SZ,2007-08,18122530
000065.SZ,2007-09,18124396
000065.SZ,2007-10,18126010
000065.SZ,2007-11,18127450
000065.SZ,2007-12,18129191
000065.SZ,2008-01,18130695
000065.SZ,2008-02,18132375
000065.SZ,2008-03,18133657
000065.SZ,2008-04,18135344
000065.SZ,2008-05,18136901
000065.SZ,2008-06,18138433
000065.SZ,2008-07,18139864
000065.SZ,2008-08,18141503
000065.SZ,2008-09,18143075
000065.SZ,2008-10,18144473
000065.SZ,2008-11,18145988
000065.SZ,2008-12,18147516
000065.SZ,2009-01,18149266
000065.SZ,2009-02,18150344
000065.SZ,2009-03,18151807
000065.SZ,2009-04,18153614
000065.SZ,2009-05,18155236
000065.SZ,2009-06,18156678
000065.SZ,2009-07,18158459
000065.SZ,2009-08,18160230
000065.SZ,2009-09,18161863
000065.SZ,2009-10,18163650
000065.SZ,2009-11,18164947
000065.SZ,2009-12,18166563
000065.SZ,2010-01,18168321
000065.SZ,2010-02,18169914
000065.SZ,2010-03,18171107
000065.SZ,2010-04,18172940
000065.SZ,2010-05,18174551
000065.SZ,2010-06,18176168
000065.SZ,2010-07,18177710
000065.SZ,2010-08,18179501
000065.SZ,2010-09,18181281
000065.SZ,2010-10,18182826
000065.SZ,2010-11,18184136
000065.SZ,2010-12,18185917
000065.SZ,2011-01,18187782
000065.SZ,2011-02,18189308
000065.SZ,2011-03,18190516
000065.SZ,2011-04,18192390
000065.SZ,2011-05,18193856
000065.SZ,2011-06,18195481
000065.SZ,2011-07,18197189
000065.SZ,2011-08,18198902
000065.SZ,2011-09,18200749
000065.SZ,2011-10,18202449
000065.SZ,2011-11,18203638
000065.SZ,2011-12,18205327
000065.SZ,2012-01,18207066
000065.SZ,2012-02,18208259
000065.SZ,2012-03,18209951
000065.SZ,2012-04,18211718
000065.SZ,2012-05,18212991
000065.SZ,2012-06,18214692
000065.SZ,2012-07,18216292
000065.SZ,2012-08,18218052
000065.SZ,2012-09,18219877
000065.SZ,2012-10,18221483
000065.SZ,2012-11,18222916
000065.SZ,2012-12,18224627
000065.SZ,2013-01,18226226
000065.SZ,2013-02,18227848
000065.SZ,2013-03,18229078
000065.SZ,2013-04,18230789
000065.SZ,2013-05,18232241
000065.SZ,2013-06,18234011
000065.SZ,2013-07,18235325
000065.SZ,2013-08,18237052
000065.SZ,2013-09,18238722
000065.SZ,2013-10,18240281
000065.SZ,2013-11,18241726
000065.SZ,2013-12,18243380
000065.SZ,2014-01,18245167
000065.SZ,2014-02,18246870
000065.SZ,2014-03,18248167
000065.SZ,2014-04,18249865
000065.SZ,2014-05,18251552
000065.SZ,2014-06,18253158
000065.SZ,2014-07,18254755
000065.SZ,2014-08,18256638
000065.SZ,2014-09,18256802
000065.SZ,2014-10,18258526
000065.SZ,2014-11,18260007
000065.SZ,2014-12,18261665
000065.SZ,2015-01,18263555
000065.SZ,2015-02,18265200
000065.SZ,2015-03,18266427
000065.SZ,2015-04,18268237
000065.SZ,2015-05,18269979
000065.SZ,2015-06,18271625
000065.SZ,2015-07,18273360
000065.SZ,2015-08,18275251
000065.SZ,2015-09,18276984
000065.SZ,2015-10,18278631
000065.SZ,2016-03,18279363
000065.SZ,2016-04,18280429
000065.SZ,2016-05,18282064
000065.SZ,2016-06,18283777
000065.SZ,2016-07,18285405
000065.SZ,2016-08,18287116
000065.SZ,2016-09,18288990
000065.SZ,2016-10,18290218
000065.SZ,2016-11,18291526
000065.SZ,2016-12,18293307
000065.SZ,2017-01,18295076
000065.SZ,2017-02,18296531
000065.SZ,2017-03,18297989
000065.SZ,2017-04,18299857
000065.SZ,2017-05,18301317
000065.SZ,2017-06,18302952
000065.SZ,2017-07,18304750
000065.SZ,2017-08,18306458
000065.SZ,2017-09,18308325
000065.SZ,2017-10,18310029
000065.SZ,2017-11,18311420
000065.SZ,2017-12,18313212
000065.SZ,2018-01,18314912
000065.SZ,2018-02,18316693
000065.SZ,2018-03,18317895
000065.SZ,2018-04,18319681
000065.SZ,2018-05,18321151
000065.SZ,2018-06,18322935
000065.SZ,2018-07,18324459
000065.SZ,2018-08,18326146
000065.SZ,2018-09,18327946
000065.SZ,2018-10,18329408
000065.SZ,2018-11,18330794
000065.SZ,2018-12,18332510
000065.SZ,2019-01,18334068
000065.SZ,2019-02,18335769
000065.SZ,2019-03,18336932
000065.SZ,2019-04,18338648
000065.SZ,2019-05,18340415
000065.SZ,2019-06,18341994
000065.SZ,2019-07,18343459
000065.SZ,2019-08,18345249
000065.SZ,2019-09,18346953
000065.SZ,2019-10,18348529
000065.SZ,2019-11,18349936
000065.SZ,2019-12,18351566
000065.SZ,2020-01,18353263
000065.SZ,2020-02,18354511
000065.SZ,2020-03,18356071
000065.SZ,2020-04,18357795
000065.SZ,2020-05,18359416
000065.SZ,2020-06,18360824
000065.SZ,2020-07,18362377
000065.SZ,2020-08,18364168
000065.SZ,2020-09,18365816
000065.SZ,2020-10,18367523
000065.SZ,2020-11,18368775
000065.SZ,2020-12,18370415
000065.SZ,2021-01,18372212
000065.SZ,2021-02,18373774
000065.SZ,2021-03,18374930
000065.SZ,2021-04,18376695
000065.SZ,2021-05,18378392
000065.SZ,2021-06,18379783
000065.SZ,2021-07,18381437
000065.SZ,2021-08,18383165
000065.SZ,2021-09,18384890
000065.SZ,2021-10,18386466
000065.SZ,2021-11,18387716
000065.SZ,2021-12,18389407
000066.SZ,2000-02,18391137
000066.SZ,2000-03,18392025
000066.SZ,2000-04,18393841
000066.SZ,2000-05,18395421
000066.SZ,2000-06,18396783
000066.SZ,2000-07,18398545
000066.SZ,2000-08,18400228
000066.SZ,2000-09,18402086
000066.SZ,2000-10,18403760
000066.SZ,2000-11,18405102
000066.SZ,2000-12,18406854
000066.SZ,2001-01,18408540
000066.SZ,2001-02,18409670
000066.SZ,2001-03,18411108
000066.SZ,2001-04,18412882
000066.SZ,2001-05,18414498
000066.SZ,2001-06,18415938
000066.SZ,2001-07,18417619
000066.SZ,2001-08,18419383
000066.SZ,2001-09,18421217
000066.SZ,2001-10,18422831
000066.SZ,2001-11,18424277
000066.SZ,2001-12,18426028
000066.SZ,2002-01,18427713
000066.SZ,2002-02,18429318
000066.SZ,2002-03,18430138
000066.SZ,2002-04,18431852
000066.SZ,2002-05,18433618
000066.SZ,2002-06,18434989
000066.SZ,2002-07,18436610
000066.SZ,2002-08,18438380
000066.SZ,2002-09,18440130
000066.SZ,2002-10,18441742
000066.SZ,2002-11,18443175
000066.SZ,2002-12,18444822
000066.SZ,2003-01,18446397
000066.SZ,2003-02,18447920
000066.SZ,2003-03,18449116
000066.SZ,2003-04,18450712
000066.SZ,2003-05,18452370
000066.SZ,2003-06,18453475
000066.SZ,2003-07,18455187
000066.SZ,2003-08,18457049
000066.SZ,2003-09,18458743
000066.SZ,2003-10,18460450
000066.SZ,2003-11,18461811
000066.SZ,2003-12,18463336
000066.SZ,2004-01,18465091
000066.SZ,2004-02,18466084
000066.SZ,2004-03,18467706
000066.SZ,2004-04,18469569
000066.SZ,2004-05,18471356
000066.SZ,2004-06,18472654
000066.SZ,2004-07,18474292
000066.SZ,2004-08,18476068
000066.SZ,2004-09,18477814
000066.SZ,2004-10,18479543
000066.SZ,2004-11,18480853
000066.SZ,2004-12,18482642
000066.SZ,2005-01,18484352
000066.SZ,2005-02,18485862
000066.SZ,2005-03,18486854
000066.SZ,2005-04,18488654
000066.SZ,2005-05,18490180
000066.SZ,2005-06,18491409
000066.SZ,2005-07,18493090
000066.SZ,2005-08,18494604
000066.SZ,2005-09,18496216
000066.SZ,2005-10,18497836
000066.SZ,2005-11,18499064
000066.SZ,2005-12,18500575
000066.SZ,2006-01,18502170
000066.SZ,2006-02,18503167
000066.SZ,2006-03,18503548
000066.SZ,2006-04,18505309
000066.SZ,2006-05,18505842
000066.SZ,2006-06,18506846
000066.SZ,2006-07,18508452
000066.SZ,2006-08,18509980
000066.SZ,2006-09,18511748
000066.SZ,2006-10,18513364
000066.SZ,2006-11,18514664
000066.SZ,2006-12,18516346
000066.SZ,2007-01,18517962
000066.SZ,2007-02,18519508
000066.SZ,2007-03,18520679
000066.SZ,2007-04,18522384
000066.SZ,2007-05,18524065
000066.SZ,2007-06,18525322
000066.SZ,2007-07,18526992
000066.SZ,2007-08,18528791
000066.SZ,2007-09,18530684
000066.SZ,2007-10,18532326
000066.SZ,2007-11,18533793
000066.SZ,2007-12,18535514
000066.SZ,2008-01,18537055
000066.SZ,2008-02,18538770
000066.SZ,2008-03,18540075
000066.SZ,2008-04,18541791
000066.SZ,2008-05,18543402
000066.SZ,2008-06,18544857
000066.SZ,2008-07,18546389
000066.SZ,2008-08,18548151
000066.SZ,2008-09,18549690
000066.SZ,2008-10,18551137
000066.SZ,2008-11,18552656
000066.SZ,2008-12,18554188
000066.SZ,2009-01,18555881
000066.SZ,2009-02,18557044
000066.SZ,2009-03,18558593
000066.SZ,2009-04,18560287
000066.SZ,2009-05,18561924
000066.SZ,2009-06,18563257
000066.SZ,2009-07,18564981
000066.SZ,2009-08,18566483
000066.SZ,2009-09,18568184
000066.SZ,2009-10,18569981
000066.SZ,2009-11,18571302
000066.SZ,2009-12,18572958
000066.SZ,2010-01,18574777
000066.SZ,2010-02,18576423
000066.SZ,2010-03,18577638
000066.SZ,2010-04,18579516
000066.SZ,2010-05,18581262
000066.SZ,2010-06,18582800
000066.SZ,2010-07,18584276
000066.SZ,2010-08,18585995
000066.SZ,2010-09,18587566
000066.SZ,2010-10,18589095
000066.SZ,2010-11,18590398
000066.SZ,2010-12,18592207
000066.SZ,2011-01,18593916
000066.SZ,2011-02,18595478
000066.SZ,2011-03,18596648
000066.SZ,2011-04,18598464
000066.SZ,2011-05,18599804
000066.SZ,2011-06,18601435
000066.SZ,2011-07,18603053
000066.SZ,2011-08,18604673
000066.SZ,2011-09,18606373
000066.SZ,2011-10,18607996
000066.SZ,2011-11,18609223
000066.SZ,2011-12,18610471
000066.SZ,2012-01,18612086
000066.SZ,2012-02,18613238
000066.SZ,2012-03,18614773
000066.SZ,2012-04,18616476
000066.SZ,2012-05,18617773
000066.SZ,2012-06,18619388
000066.SZ,2012-07,18620848
000066.SZ,2012-08,18622529
000066.SZ,2012-09,18624293
000066.SZ,2012-10,18625840
000066.SZ,2012-11,18627238
000066.SZ,2012-12,18628923
000066.SZ,2013-01,18630528
000066.SZ,2013-02,18632077
000066.SZ,2013-03,18633227
000066.SZ,2013-04,18634845
000066.SZ,2013-05,18636221
000066.SZ,2013-06,18637917
000066.SZ,2013-07,18639226
000066.SZ,2013-08,18641001
000066.SZ,2013-09,18642724
000066.SZ,2013-10,18644133
000066.SZ,2013-11,18645530
000066.SZ,2013-12,18647147
000066.SZ,2014-01,18648844
000066.SZ,2014-02,18650445
000066.SZ,2014-03,18651695
000066.SZ,2014-04,18653318
000066.SZ,2014-05,18654946
000066.SZ,2014-06,18656479
000066.SZ,2014-07,18658023
000066.SZ,2014-08,18659797
000066.SZ,2014-09,18660649
000066.SZ,2014-10,18661203
000066.SZ,2014-11,18662625
000066.SZ,2014-12,18664191
000066.SZ,2015-01,18666004
000066.SZ,2015-02,18667571
000066.SZ,2015-03,18668748
000066.SZ,2015-04,18670594
000066.SZ,2015-05,18672354
000066.SZ,2015-06,18674019
000066.SZ,2016-03,18675110
000066.SZ,2016-04,18676438
000066.SZ,2016-05,18678121
000066.SZ,2016-06,18679892
000066.SZ,2016-07,18681571
000066.SZ,2016-08,18683237
000066.SZ,2016-09,18684819
000066.SZ,2016-10,18686473
000066.SZ,2016-11,18687808
000066.SZ,2016-12,18688306
000066.SZ,2017-01,18690132
000066.SZ,2017-02,18691603
000066.SZ,2017-03,18693030
000066.SZ,2017-04,18694947
000066.SZ,2017-05,18696400
000066.SZ,2017-06,18697953
000066.SZ,2017-07,18699665
000066.SZ,2017-08,18701295
000066.SZ,2017-09,18703097
000066.SZ,2017-10,18704731
000066.SZ,2017-11,18706069
000066.SZ,2017-12,18707786
000066.SZ,2018-01,18709428
000066.SZ,2018-02,18711135
000066.SZ,2018-03,18712293
000066.SZ,2018-04,18714017
000066.SZ,2018-05,18715440
000066.SZ,2018-06,18717155
000066.SZ,2018-07,18718717
000066.SZ,2018-08,18720441
000066.SZ,2018-09,18722288
000066.SZ,2018-10,18723799
000066.SZ,2018-11,18725244
000066.SZ,2018-12,18726989
000066.SZ,2019-01,18728576
000066.SZ,2019-02,18730325
000066.SZ,2019-03,18731518
000066.SZ,2019-04,18733231
000066.SZ,2019-05,18734975
000066.SZ,2019-06,18736612
000066.SZ,2019-07,18738132
000066.SZ,2019-08,18739997
000066.SZ,2019-09,18741800
000066.SZ,2019-10,18743523
000066.SZ,2019-11,18745082
000066.SZ,2019-12,18746889
000066.SZ,2020-01,18748780
000066.SZ,2020-02,18750158
000066.SZ,2020-03,18751883
000066.SZ,2020-04,18753773
000066.SZ,2020-05,18755574
000066.SZ,2020-06,18757104
000066.SZ,2020-07,18758796
000066.SZ,2020-08,18760781
000066.SZ,2020-09,18762577
000066.SZ,2020-10,18764455
000066.SZ,2020-11,18765826
000066.SZ,2020-12,18767609
000066.SZ,2021-01,18769572
000066.SZ,2021-02,18771291
000066.SZ,2021-03,18772567
000066.SZ,2021-04,18774516
000066.SZ,2021-05,18776300
000066.SZ,2021-06,18777841
000066.SZ,2021-07,18779655
000066.SZ,2021-08,18781533
000066.SZ,2021-09,18783436
000066.SZ,2021-10,18785142
000066.SZ,2021-11,18786497
000066.SZ,2021-12,18788376
000068.SZ,2000-01,18790244
000068.SZ,2000-02,18791679
000068.SZ,2000-03,18792592
000068.SZ,2000-04,18794348
000068.SZ,2000-05,18795861
000068.SZ,2000-06,18797137
000068.SZ,2000-07,18798804
000068.SZ,2000-08,18800392
000068.SZ,2000-09,18802140
000068.SZ,2000-10,18803647
000068.SZ,2000-11,18804936
000068.SZ,2000-12,18806659
000068.SZ,2001-01,18808379
000068.SZ,2001-02,18809522
000068.SZ,2001-03,18810883
000068.SZ,2001-04,18812614
000068.SZ,2001-05,18814319
000068.SZ,2001-06,18815671
000068.SZ,2001-07,18817199
000068.SZ,2001-08,18818874
000068.SZ,2001-09,18820579
000068.SZ,2001-10,18822048
000068.SZ,2001-11,18823317
000068.SZ,2001-12,18824984
000068.SZ,2002-01,18826576
000068.SZ,2002-02,18828060
000068.SZ,2002-03,18828816
000068.SZ,2002-04,18830416
000068.SZ,2002-05,18832019
000068.SZ,2002-06,18833399
000068.SZ,2002-07,18834838
000068.SZ,2002-08,18836597
000068.SZ,2002-09,18838283
000068.SZ,2002-10,18839808
000068.SZ,2002-11,18841115
000068.SZ,2002-12,18842571
000068.SZ,2003-01,18844236
000068.SZ,2003-02,18845685
000068.SZ,2003-03,18846825
000068.SZ,2003-04,18848307
000068.SZ,2003-05,18849995
000068.SZ,2003-06,18851060
000068.SZ,2003-07,18852643
000068.SZ,2003-08,18854267
000068.SZ,2003-09,18855851
000068.SZ,2003-10,18857504
000068.SZ,2003-11,18858880
000068.SZ,2003-12,18860397
000068.SZ,2004-01,18862151
000068.SZ,2004-02,18863194
000068.SZ,2004-03,18864833
000068.SZ,2004-04,18866616
000068.SZ,2004-05,18868405
000068.SZ,2004-06,18869680
000068.SZ,2004-07,18871370
000068.SZ,2004-08,18873096
000068.SZ,2004-09,18874778
000068.SZ,2004-10,18876436
000068.SZ,2004-11,18877652
000068.SZ,2004-12,18879321
000068.SZ,2005-01,18881062
000068.SZ,2005-02,18882565
000068.SZ,2005-03,18883547
000068.SZ,2005-04,18885297
000068.SZ,2005-05,18886818
000068.SZ,2005-06,18888108
000068.SZ,2005-07,18889791
000068.SZ,2005-08,18891407
000068.SZ,2005-09,18893179
000068.SZ,2005-10,18894877
000068.SZ,2005-11,18896111
000068.SZ,2005-12,18897733
000068.SZ,2006-01,18899422
000068.SZ,2006-02,18900666
000068.SZ,2006-03,18901983
000068.SZ,2006-04,18903747
000068.SZ,2006-05,18905141
000068.SZ,2006-06,18906527
000068.SZ,2006-07,18908219
000068.SZ,2006-08,18909825
000068.SZ,2006-09,18911557
000068.SZ,2006-10,18913074
000068.SZ,2006-11,18914376
000068.SZ,2006-12,18916053
000068.SZ,2007-01,18917675
000068.SZ,2007-02,18919216
000068.SZ,2007-03,18920368
000068.SZ,2007-04,18921595
000068.SZ,2007-05,18922938
000068.SZ,2007-06,18923348
000068.SZ,2007-07,18924901
000068.SZ,2007-08,18926590
000068.SZ,2007-09,18928349
000068.SZ,2007-10,18929925
000068.SZ,2008-01,18930720
000068.SZ,2008-02,18931825
000068.SZ,2008-03,18933053
000068.SZ,2008-04,18934669
000068.SZ,2008-05,18936278
000068.SZ,2008-06,18937837
000068.SZ,2008-07,18939297
000068.SZ,2008-08,18941056
000068.SZ,2008-09,18942650
000068.SZ,2008-10,18944104
000068.SZ,2008-11,18945564
000068.SZ,2008-12,18947100
000068.SZ,2009-01,18948806
000068.SZ,2009-02,18949967
000068.SZ,2009-03,18951509
000068.SZ,2009-04,18953199
000068.SZ,2009-05,18954830
000068.SZ,2009-06,18956231
000068.SZ,2009-07,18957873
000068.SZ,2009-08,18959437
000068.SZ,2009-09,18961067
000068.SZ,2009-10,18962715
000068.SZ,2009-11,18963950
000068.SZ,2009-12,18964028
000068.SZ,2010-01,18965600
000068.SZ,2010-02,18967154
000068.SZ,2010-03,18968326
000068.SZ,2010-04,18970088
000068.SZ,2010-05,18971646
000068.SZ,2010-06,18973115
000068.SZ,2010-07,18974569
000068.SZ,2010-08,18976254
000068.SZ,2010-09,18977873
000068.SZ,2010-10,18979333
000068.SZ,2010-11,18980564
000068.SZ,2010-12,18982260
000068.SZ,2011-01,18984032
000068.SZ,2011-02,18985565
000068.SZ,2012-08,18986709
000068.SZ,2012-09,18987935
000068.SZ,2012-10,18989501
000068.SZ,2012-11,18990894
000068.SZ,2012-12,18992117
000068.SZ,2013-01,18993722
000068.SZ,2013-02,18994726
000068.SZ,2013-03,18995875
000068.SZ,2013-04,18997484
000068.SZ,2013-05,18998874
000068.SZ,2013-06,19000493
000068.SZ,2013-07,19001806
000068.SZ,2013-08,19003576
000068.SZ,2013-09,19005263
000068.SZ,2013-10,19006716
000068.SZ,2013-11,19008096
000068.SZ,2013-12,19009700
000068.SZ,2014-01,19011394
000068.SZ,2014-02,19012705
000068.SZ,2014-03,19013962
000068.SZ,2014-04,19015431
000068.SZ,2014-05,19017042
000068.SZ,2014-06,19018585
000068.SZ,2014-07,19020131
000068.SZ,2014-08,19021897
000068.SZ,2014-09,19023535
000068.SZ,2014-10,19025157
000068.SZ,2014-11,19026548
000068.SZ,2014-12,19028091
000068.SZ,2015-01,19029899
000068.SZ,2015-07,19031144
000068.SZ,2015-08,19032276
000068.SZ,2015-09,19034040
000068.SZ,2015-10,19035636
000068.SZ,2015-11,19037043
000068.SZ,2015-12,19038800
000068.SZ,2016-01,19040700
000068.SZ,2016-02,19042267
000068.SZ,2016-03,19043531
000068.SZ,2016-04,19045331
000068.SZ,2016-05,19046862
000068.SZ,2016-06,19048509
000068.SZ,2016-07,19050078
000068.SZ,2016-08,19051760
000068.SZ,2016-09,19053529
000068.SZ,2016-10,19055141
000068.SZ,2016-11,19056382
000068.SZ,2016-12,19058063
000068.SZ,2017-01,19059736
000068.SZ,2017-02,19061095
000068.SZ,2017-03,19062455
000068.SZ,2017-04,19064199
000068.SZ,2017-05,19065577
000068.SZ,2017-06,19067105
000068.SZ,2017-07,19068770
000068.SZ,2017-08,19070366
000068.SZ,2017-09,19072114
000068.SZ,2017-10,19073729
000068.SZ,2017-11,19075018
000068.SZ,2017-12,19076699
000068.SZ,2018-01,19078290
000068.SZ,2018-02,19079961
000068.SZ,2018-03,19081086
000068.SZ,2018-04,19082747
000068.SZ,2018-05,19084112
000068.SZ,2018-06,19085777
000068.SZ,2018-07,19087277
000068.SZ,2018-08,19088940
000068.SZ,2018-09,19090717
000068.SZ,2018-10,19092181
000068.SZ,2018-11,19093564
000068.SZ,2018-12,19095301
000068.SZ,2019-01,19096897
000068.SZ,2019-02,19098651
000068.SZ,2019-03,19099843
000068.SZ,2019-04,19101527
000068.SZ,2019-05,19103198
000068.SZ,2019-06,19104772
000068.SZ,2019-07,19106263
000068.SZ,2019-08,19108072
000068.SZ,2019-09,19109816
000068.SZ,2019-10,19111404
000068.SZ,2019-11,19112836
000068.SZ,2019-12,19114470
000068.SZ,2020-01,19116194
000068.SZ,2020-02,19117460
000068.SZ,2020-03,19119032
000068.SZ,2020-04,19120762
000068.SZ,2020-05,19122433
000068.SZ,2020-06,19123856
000068.SZ,2020-07,19125422
000068.SZ,2020-08,19127234
000068.SZ,2020-09,19128876
000068.SZ,2020-10,19130600
000068.SZ,2020-11,19131847
000068.SZ,2020-12,19133476
000068.SZ,2021-01,19135257
000068.SZ,2021-02,19136808
000068.SZ,2021-03,19137984
000068.SZ,2021-04,19139765
000068.SZ,2021-05,19141393
000068.SZ,2021-06,19142780
000068.SZ,2021-07,19144417
000068.SZ,2021-08,19146119
000068.SZ,2021-09,19147842
000068.SZ,2021-10,19149418
000068.SZ,2021-11,19150652
000068.SZ,2021-12,19152349
000069.SZ,2000-10,19154088
000069.SZ,2000-11,19154166
000069.SZ,2000-12,19155927
000069.SZ,2001-01,19157615
000069.SZ,2001-02,19158747
000069.SZ,2001-03,19160194
000069.SZ,2001-04,19161947
000069.SZ,2001-05,19163542
000069.SZ,2001-06,19164879
000069.SZ,2001-07,19166546
000069.SZ,2001-08,19168220
000069.SZ,2001-09,19170046
000069.SZ,2001-10,19171654
000069.SZ,2001-11,19173007
000069.SZ,2001-12,19174741
000069.SZ,2002-01,19176395
000069.SZ,2002-02,19177976
000069.SZ,2002-03,19178769
000069.SZ,2002-04,19180455
000069.SZ,2002-05,19182207
000069.SZ,2002-06,19183557
000069.SZ,2002-07,19185147
000069.SZ,2002-08,19186974
000069.SZ,2002-09,19188698
000069.SZ,2002-10,19190271
000069.SZ,2002-11,19191687
000069.SZ,2002-12,19193272
000069.SZ,2003-01,19195018
000069.SZ,2003-02,19196593
000069.SZ,2003-03,19197781
000069.SZ,2003-04,19199457
000069.SZ,2003-05,19201153
000069.SZ,2003-06,19202290
000069.SZ,2003-07,19203873
000069.SZ,2003-08,19205503
000069.SZ,2003-09,19207062
000069.SZ,2003-10,19208635
000069.SZ,2003-11,19209974
000069.SZ,2003-12,19211471
000069.SZ,2004-01,19213202
000069.SZ,2004-02,19214179
000069.SZ,2004-03,19215696
000069.SZ,2004-04,19217372
000069.SZ,2004-05,19219065
000069.SZ,2004-06,19220191
000069.SZ,2004-07,19221838
000069.SZ,2004-08,19223495
000069.SZ,2004-09,19225140
000069.SZ,2004-10,19226636
000069.SZ,2004-11,19227870
000069.SZ,2004-12,19229539
000069.SZ,2005-01,19231249
000069.SZ,2005-02,19232768
000069.SZ,2005-03,19233761
000069.SZ,2005-04,19235508
000069.SZ,2005-05,19237111
000069.SZ,2005-06,19238329
000069.SZ,2005-07,19239997
000069.SZ,2005-08,19241573
000069.SZ,2005-09,19243276
